"claim_date","claim_amount","claim_id","product_id","car_id","customer_id","wdf__region_id"
2021-01-03,228.5087500000000000,d2cff11dfaaceae9fb12fc1061522e6c,"70de10d128c67576a6624d80d0ef7d58",ea4b6bc2ce2d85ee50edf121749e52cf,"08ef7f64953262655044e2133ea1160f",NW
2021-01-03,228.6750000000000000,"9fda9604b4f8ea0ea4af40777d7cf83f","04176a436a7715d586489adb2a959f1a",f0c00c210b4bd96d8549660337c032f2,"0e78ee22441bc62e3afb86e407e5daa1",GE
2021-01-03,228.8575000000000000,e3aec94fd9657018ccb9e656bcf1846e,"2e0af2357d0f45257df24720321af971","7e2aab9a48fc2fb0eaad9c64bd08570c",cead7a73f4a79e3e091afa85d59d21b6,BE
2021-01-03,248.9937500000000000,c2f14e12a44ad4173dbb6a7dc6d2d5a0,"2e0af2357d0f45257df24720321af971","6945c34d33f67ae631eb28cb96b32906","6554d8df5aa04cd02749a902f1cfb5a1",ZH
2021-01-03,251.5231250000000000,"3f9638379af612c7bbc2cddecce2a643","2e0af2357d0f45257df24720321af971",ae2ee4ca74dd48d072429a0390b1c1ef,de67c056f9c789e4289b1ac469a4f617,ZH
2021-01-03,253.8106250000000000,a591f43f6d46110647811420bd754cdc,"6014b13de73697dbbef73208cfa6a782","58d16ae0935c3588f1e6529e442f5db5",ecf9ebfbd073a893714fb1cd43baec39,ZH
2021-01-03,258.5150000000000000,ba16811d3b436bcfc0c1a87c4e87ca4e,"67ab44583a0d64daaf2764970a33141c",b9e58aedb30a2e9729c60f23dfb041a1,"3cf7474321540e00a26e3e86babf2b5a",BL
2021-01-03,260.6925000000000000,f2006f974d3ac44276e9e37c88d6205f,"79e040034c28bcfb52bd98abd08e3605",e92d3980e5db61eec98b23d007ce6288,c18da649418812f2997d3e72111a2e8e,ZH
2021-01-03,263.8862500000000000,c97885b8693dca87031b88d74c68046a,"14ba6ebdfa44f7da6e835c1915d074ef",d65610660554e52f25015c64607e1719,"1a946b1884b9ae3e4ba14bad501c02ea",GE
2021-01-03,265.6962500000000000,"22adc69811d08e543b7a2a869f32c4ac","81cc4983c32386267d93611653c7cf8e","37173525c6e1beed440096d0d8706c0d","81ba9927709091ed21215e89a0af9895",ZH
2021-01-03,276.7587500000000000,"009685b662ea336cdcb2962b61bf0eec","6014b13de73697dbbef73208cfa6a782",e8db411259ee6e53917f27ba6030496e,"9049fbd88b3b6293f65402da712852cf",ZG
2021-01-03,277.3006250000000000,"9b529375ea8866e89cf9a24d8718870e","2e0af2357d0f45257df24720321af971","1c7549f3b1dcccd74e2497ebf71d8d0a","666dd11c06f086c4b2f5e90e6f23757a",NW
2021-01-03,282.4725000000000000,"0250f4a8107ed24cfea645b6e8c20e47",ffd553b97e978c87a950f5f27d3d8871,"2054e2289b9bd1ce8d4ef80601d66390",e9aa4c21c211dee9e0d5670a8a47abcc,SG
2021-01-03,285.3475000000000000,"834874025987b76256671935139faaab",cbc77fdd91452db8e676a110eef15a94,"8e854be954958a93c1019fc6350a8260",f1c0d5b5d5da225ce08f9ad03c7e1903,BE
2021-01-03,287.4862500000000000,"21573303740db0921313e1ff9e8c660b","2e0af2357d0f45257df24720321af971",cf6ca1b899c403dd10c33253aeff18fd,"1c81b0ccf8e447723d7e4b761a1c075f",BE
2021-01-03,293.8425000000000000,"64c2a8cc374fba45a2b34cbf09301566","2e0af2357d0f45257df24720321af971","37173525c6e1beed440096d0d8706c0d","5cd357822505f1dcecf499e38e14275d",BE
2021-01-03,299.8656250000000000,"8166524cfbd53cd5334384b86f75f919","70de10d128c67576a6624d80d0ef7d58",da50a40bdb0d56babee749044b17b136,e3e97eca0e0be59e8935dc53e4120894,ZH
2021-01-03,299.9693750000000000,"4ba592cbe0347d5df071608c8576cb65","70de10d128c67576a6624d80d0ef7d58",cc26f05fec015eb8e52f5371c14c3a5a,f1e439bb5425cac7daf06b6893860b15,TI
2021-01-03,300.5600000000000000,"706c7226ba9f5794e1d19cdbdb56d4c4","32fb0ec4717ff11b0c5617b11f43cb58",aa57f7a0f0796bab482269b344131a9c,"78eeda59ae4a625f119de83c327a4d7e",GR
2021-01-03,303.5481250000000000,"551b7150344196e6ca81849b3420939e","2e0af2357d0f45257df24720321af971",f074e3a5b4ba6a070bfb6f1b18155efd,"1b10a75bb09d8454dac5634565d0da25",BS
2021-01-03,311.2562500000000000,c96d589f25de7dfb7b14b3b0ab423ff6,be7050b2a5a7f9b14b3956aa49ff587d,bea305baa8b9d9607ceb20a70617030b,"9e11c96a2595724bddfec118301f1ec6",ZH
2021-01-03,317.2937500000000000,e9167f3f6f34d35843adb5fc01cecffd,"70de10d128c67576a6624d80d0ef7d58",c0702fd7460406889a93acb3d1267763,"38d0604dc26b2f560a3c9374b6ee242e",ZH
2021-01-03,325.5493750000000000,c313d37f5b4a82da8fcca91b4b135302,"79e040034c28bcfb52bd98abd08e3605","57356aa1c1c3c0c16b5dfce34dce20b0","337b719da255b8bc004a472da92da1b9",TI
2021-01-03,329.1937500000000000,"44b8f71a8eada44516b8cb2f3394e40b","70de10d128c67576a6624d80d0ef7d58",bd22e5e63f3f3eeedfc94442fe28f9b1,f0694a842716604d214e1292470abaee,ZH
2021-01-03,337.7668750000000000,"915ac90c6ce5673a5fce20d7c9edd9b1","4fad66e5c832dee400e0c3acb00f08b1",bd7efa5757ae468268d94633e3b887f0,"4cc46583d8d01575ea28e3dce63f9a5d",VD
2021-01-03,349.2500000000000000,f1196be48cfaff0dbda84c1cb52ae8c4,ae24857e49b395232a759605d1afe8a9,"69715f464484cbf7119e9ad50146cf26","8aa8240120eb15bc017821bcf5e4a97b",ZG
2021-01-03,352.0612500000000000,"3e3747d2d725d1dc1e1f9daeb7556162","2e0af2357d0f45257df24720321af971",f74d10f9048d6f53f472eefe6985f51a,"7338ea4b76f38a535c218f81cba598cd",ZH
2021-01-03,365.4668750000000000,f430df40aa621db9b476230207516b1f,ffd553b97e978c87a950f5f27d3d8871,"4d3953b37e1a965032628fac95f2e0b0","9ad0d77fda5f148ea52d2840aa95f5ea",TI
2021-01-04,230.4268750000000000,"08998120990abc5434776e77de349c84","2e0af2357d0f45257df24720321af971",ac49b50ddc67237207284088ec4f93e5,af76deab476df46bb859f8442f5f535e,SG
2021-01-04,309.2818750000000000,"2fa6cdc55d47fd6bca987ae7ff942f82","2e0af2357d0f45257df24720321af971","0c5c5be7ceaea49079c33f90049ad134","39b82406edba8497f500018750e28221",SO
2021-01-04,326.3612500000000000,df619f31228ec2da1f7a7005120eba90,e9824eb1039c217e42341f2141c2f2ea,"3b25339afabecc87a515d5f30d5cb49e","6448855928aa0aa4b4362b47916d66a0",GE
2021-01-04,349.8356250000000000,"17aa0d5809b2c45307cedce3d28f9317","70de10d128c67576a6624d80d0ef7d58",c8386569fa80171a4181ed94f675fcea,"35a710ec2f0174a675fe5d416853ebb7",TI
2021-01-04,379.1593750000000000,a43701e4c00091ec19fc533c4dd493ef,ffd553b97e978c87a950f5f27d3d8871,e5fc6fb1b319c11429686ee5fd35107d,d003c7b19b1507348963f453bd2312c4,BE
2021-01-05,281.8706250000000000,d2a768d4295ba4cd71eb58365747f712,"2e0af2357d0f45257df24720321af971","604d66455b6f3581c68b3f27e2422919","8df8eee3180545e5eb34a0f08153699f",TI
2021-01-05,346.0643750000000000,"9ce7550648a7e09ce1647f1ee3897d8e","2e0af2357d0f45257df24720321af971","6ac7821fafaa3b06d841f4f875c8c0c7","589d43c0f71989212d333a4c1e264eaf",LU
2021-01-06,142.5456250000000000,"988156bd71ccb15e9fd540e34f686edc",ffd553b97e978c87a950f5f27d3d8871,bd7efa5757ae468268d94633e3b887f0,d2575cc55d6c3ba0d90315f919ba5a5c,TI
2021-01-06,332.3456250000000000,"3ca771261831984ffc0ee2ad7d7229af","2e0af2357d0f45257df24720321af971","28fa78927fa33800e81c57d86f672e8d","18cabfcddb494bb6428727577cab27d1",ZH
2021-01-07,124.5131250000000000,"54c626c4ebb5a6e6f97854e39f6b572d",ffd553b97e978c87a950f5f27d3d8871,b2da88601b17bcafa006a8557359683c,"9ddd27985a9cc8afea48acafdd1ceee8",FR
2021-01-07,177.7168750000000000,"7014adbd415bca5703808afec6e9906e","4fad66e5c832dee400e0c3acb00f08b1",bd7efa5757ae468268d94633e3b887f0,"4cc46583d8d01575ea28e3dce63f9a5d",VD
2021-01-07,200.9125000000000000,f5f773dda279e60d9728b54711c8a14f,ffd553b97e978c87a950f5f27d3d8871,e5fc6fb1b319c11429686ee5fd35107d,d003c7b19b1507348963f453bd2312c4,BE
2021-01-07,206.6562500000000000,"3b2ca60a8b3bfd3f05d02aa2217e2609",ffd553b97e978c87a950f5f27d3d8871,"6c781ce322f864072777a962913868ab","6b3477ec57a85e86d793fbe2f8438efb",ZH
2021-01-07,212.9793750000000000,a53c28cc1316e2f3f94a32b7c745679c,"2e0af2357d0f45257df24720321af971","463b75a2e0f93b7ec9ee9935f2b717b7","8135ce9ad8c3fde04e6578e03027535f",TI
2021-01-07,220.2462500000000000,e5b6ff303faf4cd42782db364a040a8a,ae24857e49b395232a759605d1afe8a9,a1ccd81636bf0bcc28068ac24e999e71,d69c16aaa2c65f3ae851cc323303bbc4,ZH
2021-01-07,226.2181250000000000,"8b7588a3566381ab3fc5fc501c3b35f7","70de10d128c67576a6624d80d0ef7d58","2d58bc51c2beee330c934f2a6916615f","32a64229a19591c313144f32964d52d6",TI
2021-01-07,248.9775000000000000,"64b30b24840b54aa0aa13befa476d3d4",ffd553b97e978c87a950f5f27d3d8871,a2bfa3e117186aa221dd0895c8e439af,"1e76273e7d8118facb8dc849102d2bb5",ZH
2021-01-07,251.7562500000000000,"9d9e3beb2e168dde6ebd08464d4faab4",ffd553b97e978c87a950f5f27d3d8871,"6ee89d1f629b6b07cbb83d7035936773","8e2fd83dbce1f9fbe6a206bafe9a55dc",SO
2021-01-07,258.0475000000000000,"539068ab39cbb5a222539c7dffa5b2cd","2e0af2357d0f45257df24720321af971","7fce8f49a246f38d79a59c0468147498",fc1dae7ed766a11e705343dd75181473,ZH
2021-01-07,267.5625000000000000,"66f070c3d92effee7f65a1de6be3ef4f",e9824eb1039c217e42341f2141c2f2ea,e6d8a3263c9799d26373c5faa90869c8,c04c698fda8da81001703ec884008780,VD
2021-01-07,273.8750000000000000,"46003fbe75404bd868dd4b53e610a1c4","70de10d128c67576a6624d80d0ef7d58",bc8eef53c3e671782bc24fa1dd80fd98,bf3f38d15045b83fe072e90eb580afc5,VD
2021-01-07,276.9125000000000000,a02505a39883b6d55d446cda7780c88a,"2e0af2357d0f45257df24720321af971","604d66455b6f3581c68b3f27e2422919","8df8eee3180545e5eb34a0f08153699f",TI
2021-01-07,282.7762500000000000,e043968a80cb3619f7e6d218a1791322,"571a67c1bf5977b3bafd44e5e26f61e8",cadd8d9c142585d30f0751a257b907bc,d0bc657c7759df53bd59ccc15280dfc1,NW
2021-01-07,309.6437500000000000,"393088ce0498f5ceb1b508cc5bbf59d1",ae24857e49b395232a759605d1afe8a9,c0346f99e9e9a60e8f4e8b236fbe0309,"0452a19f1bd84c05953671a7cd17194e",ZG
2021-01-07,309.8918750000000000,"33a1d61acbf30a4621b13444e3ad93ad","70de10d128c67576a6624d80d0ef7d58","2054e2289b9bd1ce8d4ef80601d66390","8ceb91ed571cc9f7c4cf1c9ec7f7e145",LU
2021-01-07,317.0212500000000000,"937e02d01efbf4b1f9a5d805346ad52c",ffd553b97e978c87a950f5f27d3d8871,c1eec60e5b3ac95a63602577e4af543f,"94505d1642c0644b9a384c56f8cea11b",TI
2021-01-07,319.2706250000000000,d4b196873723f8d42f5db245ca60dbf7,"81cc4983c32386267d93611653c7cf8e","882b0ca21fcb7a678db16aff97fcb2ae","13204b6a56139982b1cd03806e41f7cb",SH
2021-01-07,333.3743750000000000,"535ae36e3990a6ce0ed46e71aee2e34b","70de10d128c67576a6624d80d0ef7d58","3010d2406946239a832efa262413aa4b",f95dfc7a8dc6b54444996e31ff2f38ef,AG
2021-01-07,340.1562500000000000,ded6d65b4cc34e9d9a7a0fcf092a8ea9,"2661d938891b0cf014144db4e1d0e603","26aaf0c1288c227c7e0fb3fc1e3cc443",c63fc1cfa4806ae3d6d77bd389a50df3,ZH
2021-01-07,354.5650000000000000,"5ddf7c269917d3c3d5a0e8433a0d861b","0e388c0e9954020acfc646ba6ab871f3",fd9933b72c437cb1a478402b6c9c2ba5,"86599cb63caf4c02100bca153f54701c",GE
2021-01-07,363.6537500000000000,a1b438cbe25c195d7937deccb9e56b24,"2e0af2357d0f45257df24720321af971","9a912d42c97fde37f643c9d94f21f70a","604c603caee79e53134e7f5c5719d5bf",ZH
2021-01-07,377.5975000000000000,"361ebbf5712e5086668cb2c66fa35290","70de10d128c67576a6624d80d0ef7d58",dfdcfcc4f3408e56681ef5c4260a63ae,ac0a30f9e33e34e10494f2c18c50d430,ZH
2021-01-07,415.4343750000000000,"104120ce17490fdba09119d826b7b803","70de10d128c67576a6624d80d0ef7d58",e38fffd9169ea266aa7f08df011fa07e,"5bffa3b6a5d1097a15d5eb145597c1ae",BL
2021-01-07,431.9775000000000000,"2454ef1fc5311d48f46d210603299fb6","48958752c06b20560c7cf2f05a28421d",b31cdbc52e58044346ac6b52c28ac5cb,"3a1331e170bda4fca9118bfaa460abcc",BS
2021-01-08,107.9112500000000000,"54816668e3c7d169672f6e91ca52b8e8","2661d938891b0cf014144db4e1d0e603","389f7df8d060f14d2da30939bd00236f",ceab52bd7b2a643c8685e6e142e8e340,LU
2021-01-08,197.5068750000000000,"8623774e47f0892a4e2cac8e85636539",be7050b2a5a7f9b14b3956aa49ff587d,"27e78dedd31b845b707dd12212786fc3",f1d230b69c4d3e87fd62f7046cc3043e,ZH
2021-01-08,199.1725000000000000,"2701017ec4237f4c46766f7d3dfb0ef7","2e0af2357d0f45257df24720321af971",ba0872abefea1dda7b8f5908bf1f753b,"82c6d70d68ca9e891c76a46f6e97d608",GE
2021-01-08,200.5331250000000000,a88bdf0253143917c6232c23a120942b,d002971a9349867688add0311a7009b2,"9c8b2802993f978e934d424d94269a4e","0ca3fda8c161b096db71fb4a7fc8f2be",LU
2021-01-08,201.3881250000000000,"6c83ea4e0f42e795d5ed78d78e25aca8","2e0af2357d0f45257df24720321af971",fab23473085e1aae03ccd6d43b10678b,"1c4d5873cc8d2490b4efa29d97797372",ZH
2021-01-08,204.4150000000000000,"2fb9a07675a99b199fde1a42c213362e","67613f22211b0a6866b60a345c4954fe","7e3bd1f814e1b8b6ae3b05274eb9c1c8","294ca654042172207ba55e8046632f70",LU
2021-01-08,212.5700000000000000,d21695c09477b3bb07301dde1ec33163,"4fad66e5c832dee400e0c3acb00f08b1","83944e5ddcc2921df77de6ac1f0d3fd9","517dd84108d58af6082a0d6106744ccf",SG
2021-01-08,216.9025000000000000,"1d485910d51be2adb4d07dfc3df5d520","2e0af2357d0f45257df24720321af971",ce886b4db54cb428e371bcd94833aaa3,"96878531df8263ae50dceeb25bc9bcf2",BE
2021-01-08,223.2025000000000000,"1b5a9fe50923d7dcfd895dc7ac09756e","81cc4983c32386267d93611653c7cf8e","4d7c1d3a137e479ccd0832b8ce507953",a70bbb528ab97d00aee5133e049371da,TI
2021-01-08,230.0331250000000000,"73be3acf0ed570eea884e00c89ac8c8d","4fad66e5c832dee400e0c3acb00f08b1",c3c4415cc3b11bfd1fa0df296955df06,"8cbed4f05072f675040fb24e82092a9a",SG
2021-01-08,269.7300000000000000,"6f47ac31a4723014daf327c20948451c",efdebff6512bb3b4de7133eaafddd03e,b6d58a4315ef5aa7b5802b5fb9dabd95,"7af9315bc3f16afcf4cd7c601ebbf822",VD
2021-01-08,276.3068750000000000,"26a4e4e278f43e3c72aa7aa60d1ad9c0","2e0af2357d0f45257df24720321af971","5a8db706dfcfcdfa3c322c31abda73b1",e240bb22c2bb083740b206303bef539d,ZG
2021-01-08,278.3762500000000000,b38bd857705138efa7477c6aded622f2,be7050b2a5a7f9b14b3956aa49ff587d,"0182322195d2dad29b929e435852ef17","4e6e735d8abd059644973cde13e39f14",BE
2021-01-08,280.5456250000000000,"8d5168003ffedb32c23c36af4b9ecd37","70de10d128c67576a6624d80d0ef7d58",dc5e496f92209e0ae889154f2753ac5a,"4d8e1b04db08a2b06a49ea3f1d2eedb7",TI
2021-01-08,286.3900000000000000,"1ea44dded4545ccf32877efa7abc2fae",be7050b2a5a7f9b14b3956aa49ff587d,"7448f6453b229e2eb1de5b5691cb931b","3e95eae54f672271ad1c7487999234fc",ZH
2021-01-08,289.0368750000000000,"0dbb76b90d3cfd1b297ed3ce4fc46be6","2e0af2357d0f45257df24720321af971",b5f275e4f6b3de28373f4c84fb4e72cd,e684360b8e94f9eee0777b35a1142a18,VD
2021-01-08,300.9206250000000000,f759b02834d71dba5d2b6184f52afbfc,"2e0af2357d0f45257df24720321af971","19d6b3e06eb6eb910d4a2fbe1d6277eb","3a6d75512a74204a8a20ce78bcdc5110",VD
2021-01-08,305.6400000000000000,"82c96120ed2364337a248035d82ce851","70de10d128c67576a6624d80d0ef7d58","5fa1da0b2d31dd8d1d495200a99ddd07","120a61f9ba687d2953085458b38332ab",BL
2021-01-08,308.6468750000000000,"410f8f444826eba2cc6a26d3183213a9",ffd553b97e978c87a950f5f27d3d8871,"1f29d9e3979179b7f085618f560357e3","4fb48cb4cd76a6051b87a6688e3e611a",AG
2021-01-08,309.2662500000000000,"3e02afd596d5da918990b989df3c3091","70de10d128c67576a6624d80d0ef7d58",cc26f05fec015eb8e52f5371c14c3a5a,f1e439bb5425cac7daf06b6893860b15,TI
2021-01-08,311.9593750000000000,c5b3572884db7e8334ebdb217863e0fa,"2e0af2357d0f45257df24720321af971","203a4ac043ab643cede98e3d6fbe41d1",fe9afa63ae3779dff2bba7ee23a4dad5,ZH
2021-01-08,328.1418750000000000,bdd7795d4ff24d06e256496ea578d918,"2e0af2357d0f45257df24720321af971","4c6b2f4d3ac7749102d322461d21d9a4",c36c0283d33f1e164c9020aea55d0569,ZH
2021-01-08,365.3600000000000000,"2aeda65c286351950ff533b3fa3f3a95",ffd553b97e978c87a950f5f27d3d8871,a9d3901f32947ff0192464d50b09a35e,"5ca2a18615c53bef80c12cef1a1c95bb",ZH
2021-01-08,369.8000000000000000,"185ede01dd3888bffc8184bbf0577177",ffd553b97e978c87a950f5f27d3d8871,"380d1d76b128f47d60f0da7f6e406c2a","3637127594d29e0bf61fb3a2ee62107b",JU
2021-01-08,379.0631250000000000,"09d6c50b6f252e145195fe396507ae62",ffd553b97e978c87a950f5f27d3d8871,a8470a92aaae26fbc7cf1e5f4fa14845,"65961c00adfcac041c889b7b82e1d65a",ZH
2021-01-08,402.5343750000000000,"895dfe6e45b91c2f34edff0f253e866f","4fad66e5c832dee400e0c3acb00f08b1","6adf20a8ed77e78b32bdac5de751a1ab",ec972e5003ba61e7e208d6f66c786934,BS
2021-01-08,420.0462500000000000,"3b8cf10bf1f31cc7b0544c506435a193","70de10d128c67576a6624d80d0ef7d58","40e79abc9e6b7cfa61f16d04516748bd",a50f83d0badfe21bf47b5768e87e8ed6,ZH
2021-01-09,119.8725000000000000,"86fb90d8c1ed4bdd2be6636a57495eb1","6014b13de73697dbbef73208cfa6a782","5bcadbde26d93fbee54f19927b60c516","08c8d0010594908f38139d2bdc8e26d5",ZH
2021-01-09,161.0268750000000000,ada1c3dea556755e8acc8cd79f6e2143,"2e0af2357d0f45257df24720321af971",c909a07cbdcc63ab305abe544b4a89e9,"930a86f3a8332ac9ae5351b944b254b7",BS
2021-01-09,211.3437500000000000,"454ebb180ea79e263fb623fe6f4de362",ffd553b97e978c87a950f5f27d3d8871,c1d22b9d4a35787bc7b2fe5c4559ff73,"052f5057c0db4adf69116ec1040cc3c6",ZH
2021-01-09,215.4918750000000000,"147b269be5fa6c9c53bde02fa91d6c61","81cc4983c32386267d93611653c7cf8e","56a37754065b5f37cba4b4e16e7c3c3b","073e336b76d13d75af6cd6a0ddcada68",SG
2021-01-09,215.5812500000000000,e03e43815929577e5745304eac24caaa,be7050b2a5a7f9b14b3956aa49ff587d,"27e78dedd31b845b707dd12212786fc3",f1d230b69c4d3e87fd62f7046cc3043e,ZH
2021-01-09,216.5931250000000000,"92ea874eada1213661e5e1c58ae8148c","6014b13de73697dbbef73208cfa6a782","52debd73910971438cf0d65e826c62cb",d8f6f46c592e62eef3bcb1bc69091737,ZH
2021-01-09,231.5475000000000000,"4944f5ad7a4ae635bf59521dcb9614c9","70de10d128c67576a6624d80d0ef7d58","7ae3bac5504a3c149add69b77fbb6961","58660d2782b75d499d242c6a1deebeaa",AG
2021-01-09,243.9606250000000000,a2489c2fb812b25216ca63774c85c4c5,ffd553b97e978c87a950f5f27d3d8871,"45d1d07235b2f6c85fa2e2df41632c07",b4ffc2be33fe09c2b92166e2da84cd66,AG
2021-01-09,269.7362500000000000,"57161604b8395c604c9ab04b760a63d4",be7050b2a5a7f9b14b3956aa49ff587d,ad4c2814c83f39f0b13706700f7b0e6f,"9b77fbd7d364f8bc51b33d97be026d30",SO
2021-01-09,275.7400000000000000,d11f62ca3d3fe3a296244ab3fafcf84e,"2e0af2357d0f45257df24720321af971",b9afe457d28b7d51d435d46e70c994dc,"8d6ba52ba77072c3d0f9fa79c243500a",TI
2021-01-09,287.1468750000000000,"0d8dc72803a7da4c7458884dfa550f63","2e0af2357d0f45257df24720321af971","3b1a9df82429e5f0c8262ef659070b66",bae6adabbb08f20fb51da1df770668c6,ZH
2021-01-09,288.9018750000000000,"4a5f2909506b51200355ef00911a5648","67ab44583a0d64daaf2764970a33141c","5f20f59781a4d8b2c4ceb8fcd4be287d",cb2ec3ade83c65daa4212426c4e898ff,VD
2021-01-09,291.9450000000000000,"457ce7251fa4225d14667de0118662f2",ffd553b97e978c87a950f5f27d3d8871,"62497998ba7652beb3e815fa700e7e4d","8435a26f09107aa33d259aa52f92056f",LU
